url,Reportdata number 1,Reportdata link 1,Reportdata link 1_link,Reportdata number 2,Reportdata link 2,Reportdata link 2_link,Reportdata number 3,Reportdata number 4,Reportdata number 5,
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,923,51558,http://zipatlas.com/us/ia/moorhead/zip-51558.htm,"41.909953, -95.864470",Moorhead,http://zipatlas.com/us/ia/moorhead.htm,675,7.17,"#28,404",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,924,51645,http://zipatlas.com/us/ia/imogene/zip-51645.htm,"40.883032, -95.427261",Imogene,http://zipatlas.com/us/ia/imogene.htm,308,7.06,"#28,441",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,925,50064,http://zipatlas.com/us/ia/dana/zip-50064.htm,"42.108994, -94.225128",Dana,http://zipatlas.com/us/ia/dana.htm,151,7.06,"#28,443",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,926,50857,http://zipatlas.com/us/ia/nodaway/zip-50857.htm,"40.934710, -94.879630",Nodaway,http://zipatlas.com/us/ia/nodaway.htm,406,7.01,"#28,454",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,927,50551,http://zipatlas.com/us/ia/jolley/zip-50551.htm,"42.471106, -94.738161",Jolley,http://zipatlas.com/us/ia/jolley.htm,183,6.97,"#28,474",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,928,50570,http://zipatlas.com/us/ia/ottosen/zip-50570.htm,"42.896101, -94.373020",Ottosen,http://zipatlas.com/us/ia/ottosen.htm,350,6.83,"#28,539",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,929,50433,http://zipatlas.com/us/ia/dougherty/zip-50433.htm,"42.925123, -93.046970",Dougherty,http://zipatlas.com/us/ia/dougherty.htm,326,6.71,"#28,591",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,930,50147,http://zipatlas.com/us/ia/lineville/zip-50147.htm,"40.629263, -93.553727",Lineville,http://zipatlas.com/us/ia/lineville.htm,477,6.63,"#28,618",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,931,50108,http://zipatlas.com/us/ia/grand-river/zip-50108.htm,"40.834970, -93.954859",Grand River,http://zipatlas.com/us/ia/grand-river.htm,519,6.63,"#28,619",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,932,50264,http://zipatlas.com/us/ia/weldon/zip-50264.htm,"40.892254, -93.710042",Weldon,http://zipatlas.com/us/ia/weldon.htm,477,6.58,"#28,638",7
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,933,50528,http://zipatlas.com/us/ia/cylinder/zip-50528.htm,"43.134889, -94.542075",Cylinder,http://zipatlas.com/us/ia/cylinder.htm,518,6.34,"#28,721",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,934,52569,http://zipatlas.com/us/ia/melrose/zip-52569.htm,"40.982056, -93.012734",Melrose,http://zipatlas.com/us/ia/melrose.htm,565,6.29,"#28,741",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,935,50101,http://zipatlas.com/us/ia/galt/zip-50101.htm,"42.672393, -93.634676",Galt,http://zipatlas.com/us/ia/galt.htm,75,6.22,"#28,763",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,936,50836,http://zipatlas.com/us/ia/blockton/zip-50836.htm,"40.629295, -94.484934",Blockton,http://zipatlas.com/us/ia/blockton.htm,547,5.88,"#28,882",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,937,52573,http://zipatlas.com/us/ia/mount-sterling/zip-52573.htm,"40.647597, -91.943687",Mount Sterling,http://zipatlas.com/us/ia/mount-sterling.htm,237,5.75,"#28,927",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,938,50254,http://zipatlas.com/us/ia/thayer/zip-50254.htm,"40.992507, -94.084843",Thayer,http://zipatlas.com/us/ia/thayer.htm,393,5.72,"#28,944",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,939,50861,http://zipatlas.com/us/ia/shannon-city/zip-50861.htm,"40.906269, -94.271644",Shannon City,http://zipatlas.com/us/ia/shannon-city.htm,291,5.7,"#28,954",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,940,50527,http://zipatlas.com/us/ia/curlew/zip-50527.htm,"42.968527, -94.782010",Curlew,http://zipatlas.com/us/ia/curlew.htm,290,5.53,"#29,000",6
http://zipatlas.com/us/ia/zip-code-comparison/population-density.10.htm,941,51648,http://zipatlas.com/us/ia/percival/zip-51648.htm,"40.739475, -95.800397",Percival,http://zipatlas.com/us/ia/percival.htm,276,4.81,"#29,283",5
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,601,50477,http://zipatlas.com/us/ia/swaledale/zip-50477.htm,"42.988367, -93.327335",Swaledale,http://zipatlas.com/us/ia/swaledale.htm,341,17.26,"#24,937",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,602,50106,http://zipatlas.com/us/ia/gilman/zip-50106.htm,"41.880956, -92.806239",Gilman,http://zipatlas.com/us/ia/gilman.htm,"1,160",17.2,"#24,951",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,603,50480,http://zipatlas.com/us/ia/titonka/zip-50480.htm,"43.250367, -94.058607",Titonka,http://zipatlas.com/us/ia/titonka.htm,"1,083",17.19,"#24,959",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,604,52536,http://zipatlas.com/us/ia/blakesburg/zip-52536.htm,"40.957466, -92.608910",Blakesburg,http://zipatlas.com/us/ia/blakesburg.htm,"1,000",17.18,"#24,964",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,605,51053,http://zipatlas.com/us/ia/schaller/zip-51053.htm,"42.493700, -95.300190",Schaller,http://zipatlas.com/us/ia/schaller.htm,"1,257",17.15,"#24,974",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,606,51347,http://zipatlas.com/us/ia/lake-park/zip-51347.htm,"43.422425, -95.318451",Lake Park,http://zipatlas.com/us/ia/lake-park.htm,"1,443",17.13,"#24,980",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,607,51430,http://zipatlas.com/us/ia/arcadia/zip-51430.htm,"42.099689, -95.025324",Arcadia,http://zipatlas.com/us/ia/arcadia.htm,879,17.12,"#24,982",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,608,51530,http://zipatlas.com/us/ia/earling/zip-51530.htm,"41.787452, -95.430485",Earling,http://zipatlas.com/us/ia/earling.htm,"1,030",17.1,"#24,991",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,609,52151,http://zipatlas.com/us/ia/lansing/zip-52151.htm,"43.353558, -91.302363",Lansing,http://zipatlas.com/us/ia/lansing.htm,"2,319",17.09,"#24,996",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,610,50468,http://zipatlas.com/us/ia/rockford/zip-50468.htm,"43.036536, -92.957662",Rockford,http://zipatlas.com/us/ia/rockford.htm,"1,762",17.08,"#24,999",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,611,50544,http://zipatlas.com/us/ia/harcourt/zip-50544.htm,"42.255095, -94.166776",Harcourt,http://zipatlas.com/us/ia/harcourt.htm,608,16.96,"#25,026",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,612,51365,http://zipatlas.com/us/ia/wallingford/zip-51365.htm,"43.305173, -94.732527",Wallingford,http://zipatlas.com/us/ia/wallingford.htm,404,16.96,"#25,027",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,613,50141,http://zipatlas.com/us/ia/laurel/zip-50141.htm,"41.867559, -92.949711",Laurel,http://zipatlas.com/us/ia/laurel.htm,655,16.94,"#25,035",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,614,50475,http://zipatlas.com/us/ia/sheffield/zip-50475.htm,"42.880553, -93.218757",Sheffield,http://zipatlas.com/us/ia/sheffield.htm,"1,559",16.92,"#25,042",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,615,52334,http://zipatlas.com/us/ia/south-amana/zip-52334.htm,"41.730058, -91.948005",South Amana,http://zipatlas.com/us/ia/south-amana.htm,285,16.9,"#25,050",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,616,52329,http://zipatlas.com/us/ia/rowley/zip-52329.htm,"42.351929, -91.860116",Rowley,http://zipatlas.com/us/ia/rowley.htm,851,16.89,"#25,053",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,617,51035,http://zipatlas.com/us/ia/marcus/zip-51035.htm,"42.782823, -95.798697",Marcus,http://zipatlas.com/us/ia/marcus.htm,"1,804",16.87,"#25,055",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,618,51028,http://zipatlas.com/us/ia/kingsley/zip-51028.htm,"42.602064, -95.981535",Kingsley,http://zipatlas.com/us/ia/kingsley.htm,"2,046",16.83,"#25,070",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,619,52054,http://zipatlas.com/us/ia/la-motte/zip-52054.htm,"42.302872, -90.630547",La Motte,http://zipatlas.com/us/ia/la-motte.htm,959,16.81,"#25,075",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,620,52769,http://zipatlas.com/us/ia/stockton/zip-52769.htm,"41.605804, -90.847235",Stockton,http://zipatlas.com/us/ia/stockton.htm,740,16.75,"#25,094",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,621,52727,http://zipatlas.com/us/ia/bryant/zip-52727.htm,"41.960479, -90.337558",Bryant,http://zipatlas.com/us/ia/bryant.htm,457,16.66,"#25,116",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,622,50455,http://zipatlas.com/us/ia/mc-intire/zip-50455.htm,"43.457863, -92.650183",Mc Intire,http://zipatlas.com/us/ia/mc-intire.htm,510,16.64,"#25,124",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,623,50672,http://zipatlas.com/us/ia/steamboat-rock/zip-50672.htm,"42.434593, -93.061792",Steamboat Rock,http://zipatlas.com/us/ia/steamboat-rock.htm,607,16.63,"#25,128",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,624,50232,http://zipatlas.com/us/ia/reasnor/zip-50232.htm,"41.556725, -92.969720",Reasnor,http://zipatlas.com/us/ia/reasnor.htm,582,16.63,"#25,130",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,625,52635,http://zipatlas.com/us/ia/lockridge/zip-52635.htm,"40.991486, -91.761190",Lockridge,http://zipatlas.com/us/ia/lockridge.htm,745,16.55,"#25,151",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,626,52621,http://zipatlas.com/us/ia/crawfordsville/zip-52621.htm,"41.210536, -91.526945",Crawfordsville,http://zipatlas.com/us/ia/crawfordsville.htm,726,16.54,"#25,152",17
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,627,50440,http://zipatlas.com/us/ia/grafton/zip-50440.htm,"43.333341, -93.071258",Grafton,http://zipatlas.com/us/ia/grafton.htm,531,16.49,"#25,169",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,628,50597,http://zipatlas.com/us/ia/west-bend/zip-50597.htm,"42.975250, -94.451731",West Bend,http://zipatlas.com/us/ia/west-bend.htm,"1,408",16.44,"#25,188",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,629,52309,http://zipatlas.com/us/ia/monmouth/zip-52309.htm,"42.108043, -90.887221",Monmouth,http://zipatlas.com/us/ia/monmouth.htm,477,16.38,"#25,210",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,630,52047,http://zipatlas.com/us/ia/farmersburg/zip-52047.htm,"42.969264, -91.341820",Farmersburg,http://zipatlas.com/us/ia/farmersburg.htm,764,16.37,"#25,212",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,631,50020,http://zipatlas.com/us/ia/anita/zip-50020.htm,"41.426762, -94.749867",Anita,http://zipatlas.com/us/ia/anita.htm,"1,567",16.37,"#25,215",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,632,50258,http://zipatlas.com/us/ia/union/zip-50258.htm,"42.227045, -93.088956",Union,http://zipatlas.com/us/ia/union.htm,899,16.34,"#25,223",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,633,51640,http://zipatlas.com/us/ia/hamburg/zip-51640.htm,"40.626163, -95.661234",Hamburg,http://zipatlas.com/us/ia/hamburg.htm,"1,829",16.29,"#25,240",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,634,51048,http://zipatlas.com/us/ia/pierson/zip-51048.htm,"42.550970, -95.846168",Pierson,http://zipatlas.com/us/ia/pierson.htm,634,16.27,"#25,245",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,635,52540,http://zipatlas.com/us/ia/brighton/zip-52540.htm,"41.156205, -91.821579",Brighton,http://zipatlas.com/us/ia/brighton.htm,"1,496",16.18,"#25,271",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,636,51638,http://zipatlas.com/us/ia/essex/zip-51638.htm,"40.824904, -95.263539",Essex,http://zipatlas.com/us/ia/essex.htm,"1,620",16.12,"#25,293",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,637,51342,http://zipatlas.com/us/ia/graettinger/zip-51342.htm,"43.249567, -94.743492",Graettinger,http://zipatlas.com/us/ia/graettinger.htm,"1,301",16.12,"#25,296",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,638,52171,http://zipatlas.com/us/ia/waucoma/zip-52171.htm,"43.068178, -92.052911",Waucoma,http://zipatlas.com/us/ia/waucoma.htm,"1,246",16.07,"#25,306",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,639,52354,http://zipatlas.com/us/ia/watkins/zip-52354.htm,"41.919204, -91.983160",Watkins,http://zipatlas.com/us/ia/watkins.htm,404,16.05,"#25,314",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,640,52169,http://zipatlas.com/us/ia/wadena/zip-52169.htm,"42.855755, -91.664398",Wadena,http://zipatlas.com/us/ia/wadena.htm,458,16.05,"#25,318",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,641,51243,http://zipatlas.com/us/ia/little-rock/zip-51243.htm,"43.440581, -95.896651",Little Rock,http://zipatlas.com/us/ia/little-rock.htm,907,16.03,"#25,320",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,642,52154,http://zipatlas.com/us/ia/lawler/zip-52154.htm,"43.118625, -92.166877",Lawler,http://zipatlas.com/us/ia/lawler.htm,"1,155",16,"#25,331",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,643,51063,http://zipatlas.com/us/ia/whiting/zip-51063.htm,"42.145310, -96.180825",Whiting,http://zipatlas.com/us/ia/whiting.htm,"1,076",15.95,"#25,350",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,644,50115,http://zipatlas.com/us/ia/guthrie-center/zip-50115.htm,"41.691836, -94.556431",Guthrie Center,http://zipatlas.com/us/ia/guthrie-center.htm,"2,785",15.88,"#25,371",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,645,51446,http://zipatlas.com/us/ia/irwin/zip-51446.htm,"41.775563, -95.194815",Irwin,http://zipatlas.com/us/ia/irwin.htm,602,15.87,"#25,383",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,646,52251,http://zipatlas.com/us/ia/ladora/zip-52251.htm,"41.757120, -92.214745",Ladora,http://zipatlas.com/us/ia/ladora.htm,566,15.84,"#25,395",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,647,51527,http://zipatlas.com/us/ia/defiance/zip-51527.htm,"41.816455, -95.344749",Defiance,http://zipatlas.com/us/ia/defiance.htm,689,15.82,"#25,402",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,648,52156,http://zipatlas.com/us/ia/luana/zip-52156.htm,"43.060465, -91.459283",Luana,http://zipatlas.com/us/ia/luana.htm,693,15.81,"#25,404",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,649,50830,http://zipatlas.com/us/ia/afton/zip-50830.htm,"41.039184, -94.230369",Afton,http://zipatlas.com/us/ia/afton.htm,"1,824",15.8,"#25,405",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,650,52570,http://zipatlas.com/us/ia/milton/zip-52570.htm,"40.682927, -92.150613",Milton,http://zipatlas.com/us/ia/milton.htm,988,15.74,"#25,424",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,651,51436,http://zipatlas.com/us/ia/breda/zip-51436.htm,"42.188265, -95.023602",Breda,http://zipatlas.com/us/ia/breda.htm,921,15.66,"#25,447",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,652,50517,http://zipatlas.com/us/ia/bancroft/zip-50517.htm,"43.305250, -94.234205",Bancroft,http://zipatlas.com/us/ia/bancroft.htm,"1,234",15.66,"#25,453",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,653,50039,http://zipatlas.com/us/ia/bouton/zip-50039.htm,"41.822402, -94.000012",Bouton,http://zipatlas.com/us/ia/bouton.htm,371,15.62,"#25,463",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,654,51036,http://zipatlas.com/us/ia/maurice/zip-51036.htm,"42.969720, -96.189483",Maurice,http://zipatlas.com/us/ia/maurice.htm,690,15.58,"#25,473",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,655,52533,http://zipatlas.com/us/ia/batavia/zip-52533.htm,"41.017538, -92.157116",Batavia,http://zipatlas.com/us/ia/batavia.htm,"1,281",15.58,"#25,475",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,656,52248,http://zipatlas.com/us/ia/keota/zip-52248.htm,"41.345772, -91.935346",Keota,http://zipatlas.com/us/ia/keota.htm,"1,890",15.57,"#25,476",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,657,51544,http://zipatlas.com/us/ia/lewis/zip-51544.htm,"41.314924, -95.113671",Lewis,http://zipatlas.com/us/ia/lewis.htm,761,15.57,"#25,478",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,658,50006,http://zipatlas.com/us/ia/alden/zip-50006.htm,"42.508362, -93.401924",Alden,http://zipatlas.com/us/ia/alden.htm,"1,959",15.56,"#25,479",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,659,50598,http://zipatlas.com/us/ia/whittemore/zip-50598.htm,"43.082699, -94.414068",Whittemore,http://zipatlas.com/us/ia/whittemore.htm,979,15.55,"#25,484",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,660,52229,http://zipatlas.com/us/ia/garrison/zip-52229.htm,"42.144629, -92.169234",Garrison,http://zipatlas.com/us/ia/garrison.htm,748,15.52,"#25,495",16
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,661,51232,http://zipatlas.com/us/ia/ashton/zip-51232.htm,"43.308625, -95.812663",Ashton,http://zipatlas.com/us/ia/ashton.htm,"1,017",15.49,"#25,506",15
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,662,51454,http://zipatlas.com/us/ia/manilla/zip-51454.htm,"41.884818, -95.190586",Manilla,http://zipatlas.com/us/ia/manilla.htm,"1,608",15.44,"#25,532",15
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,663,50150,http://zipatlas.com/us/ia/lovilia/zip-50150.htm,"41.115275, -92.973970",Lovilia,http://zipatlas.com/us/ia/lovilia.htm,"1,075",15.41,"#25,543",15
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,664,51535,http://zipatlas.com/us/ia/griswold/zip-51535.htm,"41.226455, -95.126689",Griswold,http://zipatlas.com/us/ia/griswold.htm,"2,022",15.37,"#25,558",15
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,665,51520,http://zipatlas.com/us/ia/arion/zip-51520.htm,"41.968294, -95.453813",Arion,http://zipatlas.com/us/ia/arion.htm,299,15.36,"#25,560",15
http://zipatlas.com/us/ia/zip-code-comparison/population-density.7.htm,666,52254,http://zipatlas.com/us/ia/lost-nation/zip-52254.htm,"41.951024, -90.806162",Lost Nation,http://zipatlas.com/us/ia/lost-nation.htm,926,15.36,"#25,566",15
